DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY,ID
0.4775049059730695,0.6798988462698904,1.2362362114734244,1.2362362114734244,0.0,CONTROL01_IZDA
0.529437711637476,0.7557920920463485,1.1397308557189694,1.1397308557189694,0.0,CONTROL01_IZDA
0.5770346469691798,0.7856222995685426,0.44797672833345836,0.44797672833345836,0.0,CONTROL01_IZDA
0.5485381446530861,0.7891870063721068,0.05353317405320122,0.05353317405320122,1.1551963997469472,CONTROL01_IZDA
0.538577617720864,0.7223371766030463,-1.0039208747478952,-1.0039208747478952,1.1551963997469477,CONTROL01_IZDA
0.42115818405849537,0.533381207030654,-2.837656324889378,-2.837656324889378,1.251462766392526,CONTROL01_IZDA
0.12920885702754545,0.4147136586727469,-1.782096220188063,-1.782096220188063,1.072682371193594,CONTROL01_IZDA
0.06703404147209781,0.3689436204250467,-0.6873539842003037,-0.6873539842003037,1.1551963997469472,CONTROL01_IZDA
0.07446387114915655,0.30808468488529694,-0.9139523019633559,-0.9139523019633559,1.0011702131140212,CONTROL01_IZDA
0.020501972844494943,0.2996019422654483,-0.12739003854757908,-0.12739003854757908,1.1551963997469472,CONTROL01_IZDA
0.23410281978308176,0.3168668928710459,0.25927731415813837,0.25927731415813837,1.1551963997469472,CONTROL01_IZDA
0.3542527474711962,0.5037711073920516,2.806843984258559,2.806843984258559,1.1551963997469485,CONTROL01_IZDA
0.4020415975576062,0.5806860398113424,1.1550740892280786,1.1550740892280786,1.155196399746946,CONTROL01_IZDA
0.42168263977415027,0.604739577056984,0.36122527515547614,0.36122527515547614,0.0,CONTROL01_IZDA
0.40760934694428086,0.6099886204779629,0.0788277888063925,0.0788277888063925,0.0,CONTROL01_IZDA
0.4127764187206036,0.6183957455117904,0.1262544474269005,0.1262544474269005,0.0,CONTROL01_IZDA
0.4369254167621969,0.6303240364530148,0.17913374375567495,0.17913374375567495,0.0,CONTROL01_IZDA
0.4331003407868784,0.5213268052703347,-1.6368717175800311,-1.6368717175800311,0.0,CONTROL01_IZDA
0.14799930007769643,0.32874341571215354,-2.8921312974927713,-2.8921312974927713,0.0,CONTROL01_IZDA
0.03720147086546504,0.13211817193985517,-2.9528300581666245,-2.9528300581666245,0.0,CONTROL01_IZDA
0.02641365725263325,0.057453163301987235,-1.1212857391520168,-1.1212857391520168,0.0,CONTROL01_IZDA
0.01300664196479914,0.10662617395760769,0.7384583033631834,0.7384583033631834,0.0,CONTROL01_IZDA
0.08791321915692826,0.2334476364169342,1.904548058967536,1.904548058967536,0.0,CONTROL01_IZDA
0.2699533997204726,0.39095332023874435,2.3653499855782694,2.3653499855782694,0.0,CONTROL01_IZDA
0.354728045841754,0.5211633240802442,1.955435659433579,1.955435659433579,0.0,CONTROL01_IZDA
0.4138172395329173,0.5842926670746101,0.9480482666912616,0.9480482666912616,0.0,CONTROL01_IZDA
0.4220993783089334,0.6165241124805384,0.48403744599039195,0.48403744599039195,0.0,CONTROL01_IZDA
0.42941280834468026,0.6294451406441396,0.19404222780307306,0.19404222780307306,0.0,CONTROL01_IZDA
0.44124242821944726,0.6320169123075636,0.03862171776526267,0.03862171776526267,0.0,CONTROL01_IZDA
0.4261068301995547,0.5513915719944033,-1.2107953371557587,-1.2107953371557587,0.0,CONTROL01_IZDA
0.2401510080570589,0.35509758242345296,-2.947855430576246,-2.947855430576246,0.0,CONTROL01_IZDA
0.03469640867888652,0.17004805607529896,-2.7789911059594496,-2.7789911059594496,0.0,CONTROL01_IZDA
0.03760666149546244,0.06078212821930332,-1.640906884165326,-1.640906884165326,0.0,CONTROL01_IZDA
0.023257217283344653,0.07564362484019245,0.22318331608693306,0.22318331608693306,0.0,CONTROL01_IZDA
0.03183685255621284,0.08722472594470727,0.17391980191353196,0.17391980191353196,0.0,CONTROL01_IZDA
0.025978158805951987,0.11027528506180788,0.3461629977549743,0.3461629977549743,0.0,CONTROL01_IZDA
0.040037090647325004,0.19335925972785817,1.2477180093415423,1.2477180093415423,0.0,CONTROL01_IZDA
0.18549037291846981,0.3330799971172516,2.098263606428808,2.098263606428808,0.0,CONTROL01_IZDA
0.34592472132957264,0.5175312427527091,2.7700063935299646,2.7700063935299646,0.0,CONTROL01_IZDA
0.47579647340648207,0.6369697716873179,1.7936744620123122,1.7936744620123122,0.0,CONTROL01_IZDA
0.4973120422858835,0.7015069946819875,0.9691911794904066,0.9691911794904066,0.0,CONTROL01_IZDA
0.5006648908810168,0.7106950574189875,0.13798222092760948,0.13798222092760948,0.0,CONTROL01_IZDA
0.4927080212660158,0.712479676491911,0.026800611863492325,0.026800611863492325,0.0,CONTROL01_IZDA
0.49540660869367376,0.6673378660851875,-0.6779195391787813,-0.6779195391787813,0.0,CONTROL01_IZDA
0.39497899896723615,0.48145117153905587,-2.7915633239071735,-2.7915633239071735,0.0,CONTROL01_IZDA
0.00889745443528831,0.2943334316384186,-2.810050613006025,-2.810050613006025,0.0,CONTROL01_IZDA
0.030045283843812436,0.14391022047146182,-2.258988575719762,-2.258988575719762,0.0,CONTROL01_IZDA
0.05862791524676117,0.1307486285340665,-0.19765490707322791,-0.19765490707322791,0.0,CONTROL01_IZDA
0.04938619276340282,0.11394024172238855,-0.2524208430952576,-0.2524208430952576,0.0,CONTROL01_IZDA
0.05053824436286854,0.11823721001532701,0.06452994992378089,0.06452994992378089,0.0,CONTROL01_IZDA
0.06805760976216833,0.13769027978012086,0.2921375100321086,0.2921375100321086,0.0,CONTROL01_IZDA
0.06353215199842217,0.2480156825018711,1.6568176043223732,1.6568176043223732,0.0,CONTROL01_IZDA
0.274467540920369,0.4054674949523906,2.3645409693941324,2.3645409693941324,0.0,CONTROL01_IZDA
0.42150497204630827,0.5630451098860451,2.36643021487689,2.36643021487689,0.0,CONTROL01_IZDA
0.4419092165333156,0.6377994449380875,1.1226272033287539,1.1226272033287539,0.0,CONTROL01_IZDA
