ID,ACCELERATION__range_count__max_1__min_-1,VELOCITY__range_count__max_1__min_-1,level_0__abs_energy,"level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",level_0__c3__lag_1,level_0__c3__lag_2,level_0__c3__lag_3,"level_0__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)","level_0__fft_aggregated__aggtype_""kurtosis""","level_0__linear_trend__attr_""intercept""",level_0__minimum,level_0__time_reversal_asymmetry_statistic__lag_1,level_0__time_reversal_asymmetry_statistic__lag_2,level_0__time_reversal_asymmetry_statistic__lag_3
ID120_IZDA_aug2_056,70.0,68.0,326748619675.0,46607.0,46602.5,46598.0,46647.0,46622.5,46598.0,46602.0,46600.0,46598.0,101668001025097.5,101667994024222.5,101667987023347.5,79698.49679795533,24441.538533949097,76727.59329062843,85487.15574781025,74650.74863339725,90681.31121097342,94928.89862874203,8029.941947156362,98922.75756581644,12889.200822136256,9091.26828501234,17644.571742506065,18189.47120865141,33257.56971325778,26464.662783779066,35232.05871451977,52514.36760137785,43730.25848610487,64144.285969674725,51896.99944221862,52790.76797113029,69970.4270563901,59674.197905510315,47520.284104211736,74256.56662576488,66461.39226555942,76.41224580051104,73344.60266258428,32140.934343712142,1674.0341871568733,46598.0,46598.0,8713296326.0,17426592260.0,26139887810.0
ID120_IZDA_aug2_061,69.0,69.0,337263177175.0,47352.0,47347.5,47343.0,47392.0,47367.5,47343.0,47347.0,47345.0,47343.0,106614682053067.5,106614674940442.5,106614667827817.5,80973.80939515564,24832.330566634377,77954.55217288926,86854.9889597378,75844.47698583802,92132.15824295176,96447.62414862195,8158.329841156322,100505.30355401021,13095.709101508284,9237.857894837964,17926.824291186153,18481.518018109513,33789.433859767305,26889.005521746552,35796.56381193722,53354.078804391575,44430.6190778514,65170.18974380527,52727.91331203832,53634.861384036165,71089.45605490441,60629.434320103406,48280.09590472494,75444.09759754362,67525.12055881185,77.63394044737554,74518.35559246219,32654.833886973356,1700.7089104767585,47343.0,47343.0,8993684526.0,17987368660.0,26981052410.0
ID121_DCHA,78.0,78.0,59913312775.0,19920.0,19915.5,19911.0,19960.0,19935.5,19911.0,19915.0,19913.0,19911.0,7982722027567.5,7982719029742.5,7982716031917.5,34014.916554337506,10442.790914792226,32776.11451091821,36489.350477077445,31889.636497025615,38709.82833522002,40525.9080931518,3430.8980180619824,42233.62362363315,5491.769343469736,3840.2120200386803,7533.868700058813,7727.923283802202,14205.410682518916,11264.079363470742,15010.652627569385,22434.672467376793,18642.308000294634,27394.898023068316,22132.43777255557,22554.095608423842,29885.15607203066,25456.219118634974,20302.703540054925,31717.453815212804,28357.074195720255,32.64933970419521,31299.03965633664,13732.293926247103,718.5072443996172,19911.0,19911.0,1597688142.0,3195375892.0,4793063258.0
ID121_IZDA,87.0,87.0,60816035275.0,20070.0,20065.5,20061.0,20110.0,20085.5,20061.0,20065.0,20063.0,20061.0,8163814339642.5,8163811319317.5,8163808298992.5,34271.69090276699,10521.473874393292,33023.15321204405,36764.75313719732,32129.98448744997,39001.94518729563,40831.69175487249,3456.747929605593,42552.25704407484,5533.348191665532,3869.7267065804463,7590.698072276265,7786.724654834406,14312.497423426857,11349.517498631616,15124.311372015936,22603.741837111113,18783.320199974914,27601.45582994035,22299.73586715088,22724.04730229743,30110.463924080497,25648.548598081987,20455.68578176899,31956.55401087272,28571.247677583844,32.89531849215736,31535.365749600765,13835.763632943981,723.8779750302042,20061.0,20061.0,1621760742.0,3243521092.0,4865281058.0
ID122_DCHA,77.0,77.0,61725507775.0,20220.0,20215.5,20211.0,20260.0,20235.5,20211.0,20215.0,20213.0,20211.0,8347624944217.5,8347621901392.5,8347618858567.5,34528.465251197,10600.156833994355,33270.19191317058,37040.15579731641,32370.33247787446,39294.06203937279,41137.47541659266,3482.597841149198,42870.890464516786,5574.927039861236,3899.2413931224723,7647.527444493716,7845.526025866349,14419.584164334701,11434.95563379275,15237.970116462488,22772.811206845417,18924.3323996552,27808.013636812382,22467.03396174567,22893.9989961711,30335.77177613024,25840.878077530564,20608.668023483046,32195.65420653314,28785.42115944587,33.14129728011952,31771.691842864886,13939.233339640861,729.2487060052925,20211.0,20211.0,1646013342.0,3292026292.0,4938038858.0
ID122_IZDA,72.0,72.0,62641730275.0,20370.0,20365.5,20361.0,20410.0,20385.5,20361.0,20365.0,20363.0,20361.0,8534174091292.5,8534171025967.5,8534167960642.5,34785.23959962623,10678.839793595418,33517.23061429669,37315.55845743628,32610.68046829886,39586.17889144891,41443.25907831361,3508.4477526927985,43189.52388495847,5616.50588805694,3928.756079664759,7704.356816711102,7904.327396898293,14526.67090524284,11520.393768953623,15351.628860908779,22941.880576579835,19065.34459933574,28014.571443684326,22634.332056339677,23063.950690044734,30561.07962817999,26033.20755697888,20761.650265197135,32434.75440219306,28999.594641309715,33.38727606809455,32008.017936128486,14042.70304633774,734.6194373172874,20361.0,20361.0,1670445942.0,3340891492.0,5011336658.0
ID123_DCHA,116.0,116.0,63564702775.0,20520.0,20515.5,20511.0,20560.0,20535.5,20511.0,20515.0,20513.0,20511.0,8723482030867.5,8723478943042.5,8723475855217.5,35042.013948055974,10757.522753196481,33764.269315423124,37590.96111755589,32851.028458723216,39878.2957435253,41749.04274003405,3534.2976642364083,43508.1573053999,5658.084736252737,3958.2707662062644,7761.186188928553,7963.128767929977,14633.757646150749,11605.831904115277,15465.28760535533,23110.94994631417,19206.356799016547,28221.12925055608,22801.630150934463,23233.90238391842,30786.387480229823,26225.537036426933,20914.63250691119,32673.85459785339,29213.768123172264,33.63325485606441,32244.34402939313,14146.172753034649,739.990168958784,20511.0,20511.0,1695058542.0,3390116692.0,5085174458.0
ID123_IZDA,109.0,109.0,64494425275.0,20670.0,20665.5,20661.0,20710.0,20685.5,20661.0,20665.0,20663.0,20661.0,8915569012942.5,8915565902617.5,8915562792292.5,35298.78829648494,10836.205712797551,34011.30801654933,37866.363777676284,33091.37644914743,40170.412595601156,42054.82640175474,3560.1475757799903,43826.79072584211,5699.663584448441,3987.785452748551,7818.015561146037,8021.93013896166,14740.84438705866,11691.27003927641,15578.946349801881,23280.019316048474,19347.36899869657,28427.687057428117,22968.928245529252,23403.85407779201,31011.695332279847,26417.86651587525,21067.61474862534,32912.95479351345,29427.94160503507,33.87923364402656,32480.670122656993,14249.64245973151,745.3609009226876,20661.0,20661.0,1719851142.0,3439701892.0,5159552258.0
ID123_IZDA_aug2_002,109.0,110.0,224137433275.0,38590.0,38585.5,38581.0,38630.0,38605.5,38581.0,38585.0,38583.0,38581.0,57761102833102.5,57761097034777.5,57761091236452.5,65974.76378888292,20236.196619804407,63524.19817776688,70767.80157328953,61804.94970518131,75068.63919032861,78585.78118864751,6648.350341522579,81892.86335460888,10666.949982234024,7513.806671633575,14607.231228724231,15046.73393156783,27534.140367530053,21898.279253198372,29157.377686337604,43478.173353643375,36193.62645385183,53104.459718393286,42955.47394644591,43707.41643923024,57928.47339049984,49394.8283272752,39343.89322540012,61477.45816838127,55014.53357159182,63.26549951301573,60713.760731266615,26610.823419785942,1386.9855713853208,38581.0,38581.0,5976998022.0,11953995652.0,17930992898.0
ID123_IZDA_aug2_039,107.0,107.0,292271084575.0,44076.0,44071.5,44067.0,44116.0,44091.5,44067.0,44071.0,44069.0,44067.0,86008719433825.5,86008712812600.5,86008706191375.5,75365.85762545052,23113.89472894717,72559.2269402919,80840.19486272833,70595.27687496909,85752.32619360434,89769.30897664187,7593.767773043983,93546.34965156288,12187.627056913332,8593.25714076111,16685.670801957098,17197.296074773756,31450.659438337294,25023.036649826667,33314.25683322648,49661.60376939381,41350.912636830406,60658.96724172283,49074.122926089985,49923.1163898357,66168.73256613579,56428.958488956945,44938.963745689565,70222.14932432557,62847.571714925405,72.2617637182063,69356.99371557595,30395.05549271337,1583.4117431509835,44067.0,44067.0,7793895390.0,15587790388.0,23381685002.0
ID123_IZDA_aug2_040,111.0,111.0,294260827075.0,44226.0,44221.5,44217.0,44266.0,44241.5,44217.0,44221.0,44219.0,44217.0,86888515591300.5,86888508947575.5,86888502303850.5,75622.63197387973,23192.577688548263,72806.26564141788,81115.5975228482,70835.62486539385,86044.44304567995,90075.09263836361,7619.617684587594,93864.98307200403,12229.20590510922,8622.771827304177,16742.500174174387,17256.09744580544,31557.7461792452,25108.4747849878,33427.91557767277,49830.67313912797,41491.92483651043,60865.52504859459,49241.421020684254,50093.06808370935,66394.04041818563,56621.28796840526,45091.94598740359,70461.24951998572,63061.74519678873,72.5077425061633,69593.31980884033,30498.525199410236,1588.7824922555997,44217.0,44217.0,7846955190.0,15693909988.0,23540864402.0
ID124_DCHA,150.0,150.0,65430897775.0,20820.0,20815.5,20811.0,20860.0,20835.5,20811.0,20815.0,20813.0,20811.0,9110455287517.5,9110452154692.5,9110449021867.5,35555.56264491495,10914.888672398598,34258.34671767572,38141.76643779537,33331.724439571924,40462.52944767806,42360.61006347543,3585.9974873236033,44145.424146283534,5741.242432644237,4017.3001392908377,7874.844933363488,8080.731509993604,14847.931127966602,11776.708174437024,15692.605094248433,23449.08868578276,19488.381198377112,28634.244864299966,23136.226340124038,23573.805771665662,31237.003184329777,26610.1959953233,21220.596990339345,33152.05498917354,29642.115086897877,34.12521243198102,32716.996215921114,14353.112166428407,750.7316332019748,20811.0,20811.0,1744823742.0,3489647092.0,5234470058.0
ID124_DCHA_aug3_008,150.0,150.0,365321058775.0,49285.0,49280.5,49276.0,49325.0,49300.5,49276.0,49280.0,49278.0,49276.0,120192023727412.5,120192016324837.5,120192008922262.5,84282.7748319198,25846.291639360024,81138.05756806897,90404.01123981073,78941.7614224408,95896.57074337725,100388.15626932854,8491.449034581583,104611.42623210102,13631.521858591137,9618.203822076975,18659.165467828483,19239.271686139928,35169.42499426785,27990.018290190317,37261.2461653696,55532.819415701335,46247.79629106679,67832.03134836102,54883.82809104939,55824.97221242109,73992.92324165342,63107.920211924255,50251.52705961374,78525.30211895074,70285.10282841854,80.80378709498957,77563.81118099163,33988.21350727383,1769.9199740696386,49276.0,49276.0,9741894702.0,19483789012.0,29225682938.0
ID124_DCHA_aug3_028,150.0,150.0,410427157075.0,52243.0,52238.5,52234.0,52283.0,52258.5,52234.0,52238.0,52236.0,52234.0,143125714607599.5,143125706761324.5,143125698915049.5,89346.36498295164,27397.919602692997,86009.66075427906,95834.95169736998,83681.4237936097,101657.11506632318,106418.21007845968,9001.209290221414,110894.87728321133,14451.4567450109,10200.233440683984,19779.840687956483,20398.834722889016,37281.175524972736,29674.858315568494,39502.59660585494,58866.86738686242,49028.55686876347,71905.35129987547,58182.94651645696,59176.41961560946,78435.99408407617,66900.6575466409,53268.33686621517,83240.35797736925,74508.60389075478,85.6544887936586,82224.16174015903,36028.63612333638,1875.8311692762456,52234.0,52234.0,10944723990.0,21889447588.0,32834170802.0
ID124_DCHA_aug3_068,150.0,150.0,508723771075.0,58171.0,58166.5,58162.0,58211.0,58186.5,58162.0,58166.0,58164.0,58162.0,197508822269755.5,197508813534280.5,197508804798805.5,99494.08723289255,30507.470166126943,95772.63022278907,106718.86482529319,93179.97637518127,113201.57306038207,118502.78038965879,10022.797794424672,123487.2700590679,16094.65282570708,11366.653852823943,22025.737477990242,22722.66490606731,41513.24352565549,33051.37341713816,43994.390186377874,65548.48887876309,54601.359000134915,80068.51582745415,64794.567214841125,65892.91055749584,87340.16039708511,74501.51857443032,59314.195058755526,92689.5977098592,82972.73989397695,95.37557049407818,91563.76894595318,40117.758931997305,2088.083241527415,58162.0,58162.0,13565967030.0,27131933668.0,40697899922.0
ID124_DCHA_aug3_077,150.0,150.0,532582928575.0,59521.0,59516.5,59512.0,59561.0,59536.5,59512.0,59516.0,59514.0,59512.0,211565232325030.5,211565223387055.5,211565214449080.5,101805.05636875924,31215.61680253654,97995.97853292616,109197.48876637047,95343.10828900023,115830.62472906822,121254.83334514554,10255.446998317031,126354.97084304206,16468.862459468968,11632.28603170218,22537.20182794727,23251.877245354546,42477.02419382713,33820.31663358888,45017.31888639554,67070.1132063721,55870.46879725929,81927.53608930143,66300.25006619265,67422.47580235865,89367.93106553383,76232.48388946256,60691.035234182185,94841.4994708007,84900.30123074377,97.589379585753,93690.70378533003,41048.98629226923,2136.4200022415116,59512.0,59512.0,14202211230.0,28404422068.0,42606632522.0
ID124_IZDA,121.0,121.0,64146381945.0,20970.541666666668,20965.770833333332,20961.0,21010.833333333332,20985.916666666668,20961.0,20965.0,20963.0,20961.0,9304835142600.0,9304832092815.0,9304829043030.0,35812.33705018707,10993.571631999655,34505.38541880188,38417.16917706875,33572.07242999632,40754.6464096821,42666.39387745217,3611.847398867209,44464.057777042166,5782.821280839849,4046.8148285356892,7931.674305580907,8139.532884880517,14955.017868874642,11862.14631508008,15806.263846468699,23618.158055517146,19629.393408766395,28840.802671171816,23303.524449829452,23743.75746553933,31462.311036379615,26802.52549603473,21373.579232053446,33391.15518483369,29856.288598604737,34.37119121994832,32953.32235095785,14456.581873125282,783.7794825270618,20961.0,20961.0,1769555172.0,3539109965.3333335,5308664388.0
ID124_IZDA_aug2_049,131.0,131.0,301930770520.0,45569.541666666664,45564.770833333336,45560.0,45609.833333333336,45584.916666666664,45560.0,45564.0,45562.0,45560.0,95018807901120.0,95018801284480.0,95018794667840.0,77921.61842990847,23897.052453509765,75018.08547883498,83581.369511186,72987.54053965984,88659.86283264364,92812.87601933599,7851.060559274673,96717.81475178366,12601.475192621505,8887.026659995929,17251.312486761377,17782.565729458485,32516.52946617428,25873.430900333653,34445.54021978502,51344.407562816006,42754.45408750519,62714.90594612127,50739.296660342814,51614.70224952474,68411.29672020505,58343.27795377547,46461.64699155031,72601.99327179664,64979.31183569159,74.71007258773905,71709.22618765314,31424.92397336966,1697.0512445050513,45560.0,45560.0,8329124512.0,16658248645.333334,24987372408.0
ID124_IZDA_aug2_064,121.0,122.0,332203696665.0,47802.541666666664,47797.770833333336,47793.0,47842.833333333336,47817.916666666664,47793.0,47797.0,47795.0,47793.0,109661746577640.0,109661739637215.0,109661732696790.0,81744.13256954534,25068.37944543754,78695.66827626829,87681.19711987293,76565.52095711067,93008.50904884955,97364.97547959055,8235.879575787094,101461.20429300988,13220.44564609558,9326.401960604295,18097.312407838344,18657.92213995992,34110.694082491165,27145.319939680183,36137.540062933615,53861.28691359447,44853.65570121403,65789.86316442091,53229.807630141775,54144.716465656995,71765.37961105393,61206.42280674258,48739.042629867254,76161.39818452406,68167.64107218097,78.3718768112774,75227.3339671299,32965.24300706398,1779.9545241716532,47793.0,47793.0,9164239716.0,18328479053.333332,27492718020.0
ID125_DCHA,150.0,150.0,67292318275.0,21115.0,21110.5,21106.0,21155.0,21130.5,21106.0,21110.0,21108.0,21106.0,9501975894427.5,9501972717352.5,9501969540277.5,36060.55219682654,11069.631826280687,34744.18949655721,38683.391669363045,33804.40882074005,41037.02592342855,42961.9845981925,3636.8356466926925,44772.06987315198,5823.0141674292445,4075.345689490121,7986.609365391126,8196.37420635666,15058.535051752366,11944.736506920586,15916.133958326485,23781.591779593673,19765.70519108175,29040.47521781478,23465.24592616016,23908.04410295051,31680.108626694204,26988.443971570927,21521.462065710348,33622.28537397207,30063.32293456214,34.60897071500018,33181.77086600718,14556.602589598939,761.2940742454147,21106.0,21106.0,1794461622.0,3588922852.0,5383383698.0
ID125_IZDA,148.0,148.0,68248815775.0,21265.0,21260.5,21256.0,21305.0,21280.5,21256.0,21260.0,21258.0,21256.0,9705285885502.5,9705282685927.5,9705279486352.5,36317.32654525655,11148.31478588177,34991.22819768364,38958.79432948318,34044.75681116426,41329.14277550441,43267.76825991397,3662.6855582363064,45090.70329359315,5864.593015625041,4104.8603760321475,8043.438737608609,8255.175577388085,15165.621792660211,12030.17464208224,16029.792702772256,23950.661149327974,19906.717390762293,29247.03302468663,23632.54402075573,24077.995796824165,31905.416478744137,27180.773451018722,21674.44430742447,33861.3855696323,30277.496416424947,34.854949502957176,33418.09695927104,14660.072296295786,766.6648074213426,21256.0,21256.0,1819968222.0,3639936052.0,5459903498.0
ID126_IZDA,112.0,112.0,65960642319.0,21415.75833333333,21410.879166666666,21406.0,21456.166666666668,21431.083333333332,21406.0,21410.124137931034,21408.06206896552,21406.0,9906620577546.0,9906617506335.0,9906614435124.0,36574.10101912077,11226.997745482804,35238.266898809845,39234.19716353532,34285.104801588524,41621.259868116904,43573.55224434963,3688.535469779899,45409.337158013026,5906.171863820653,4134.3750687685715,8100.268109826093,8313.976957215209,15272.708533568186,12115.612789339319,16143.451464302861,24119.730519062326,20047.729614575113,29453.59083155866,23799.842149254928,24247.947490697785,32130.724330793604,27373.102977977465,21827.426549138534,34100.48576529254,30491.669962822885,35.100928290919356,33654.42314249893,14763.542002992717,811.402045298721,21406.0,21406.0,1845052742.6666667,3690105112.0,5535157116.0
ID126_IZDA_aug2_020,116.0,116.0,244374791375.0,41277.75833333333,41272.87916666667,41268.0,41318.166666666664,41293.083333333336,41268.0,41272.12413793104,41270.06206896551,41268.0,70644956654710.0,70644950743233.0,70644944831756.0,70574.44852479409,21645.670702791387,67949.48477727523,75701.18155913321,66110.38337365042,80301.42619607797,84063.38646907809,7111.408423640351,87600.6508792846,11411.765749580518,8042.513101792858,15625.2347163794,16100.062508219838,29452.42085299484,23428.76107096239,31193.38469468577,46506.76933015106,38719.625037167185,56804.59856549219,45952.340546106694,46751.81778215346,61964.48804688607,52840.090493753865,42084.31511530495,65760.53967330694,58851.09466737433,67.67179953475645,64947.14898814728,28464.310765749484,1559.118202871721,41268.0,41268.0,6835658310.666667,13671316248.0,20506973820.0
ID126_IZDA_aug2_050,123.0,123.0,299648474840.0,45714.75833333333,45709.87916666667,45705.0,45755.166666666664,45730.083333333336,45705.0,45709.12413793104,45707.06206896551,45705.0,95921188509520.0,95921181963552.0,95921175417584.0,78169.83377717032,23973.112647790786,75256.88955659016,83847.59228127806,73219.87693040355,88942.24273002107,93108.46724921752,7876.048807100163,97025.82754735727,12641.6680792109,8915.557530979162,17306.247546571594,17839.407065154985,32620.046649052234,25956.021111519287,34555.41035892929,51507.841286892646,42890.76590868131,62914.57849276387,50901.018191198855,51778.9888869359,68629.09431051982,58529.19650561007,46609.529825207304,72833.12346093477,65186.34627416685,74.94785208281662,71937.67484541857,31524.944689843356,1726.1517201365975,45705.0,45705.0,8381775330.666667,16763550288.0,25145324880.0
ID127_DCHA,100.0,100.0,70136644075.0,21558.0,21553.5,21549.0,21598.0,21573.5,21549.0,21553.0,21551.0,21549.0,10110742662034.5,10110739418509.5,10110736174984.5,36818.89243918877,11302.008833635819,35473.77712721676,39496.74752558348,34514.236552459806,41899.74435989399,43865.06567914105,3713.1790521181365,45713.100574856035,5945.8103657673955,4162.512397076846,8154.4454446733735,8370.0342554706,15374.797893233823,12197.063799430945,16251.806116924497,24280.909984875692,20182.16122080487,29650.509274109903,23959.33296553,24409.96810552406,32345.517816414962,27556.457034207942,21973.26961957262,34328.42795182155,30695.848617663996,35.335428068782385,33879.7205947795,14862.183123377099,777.1556403883493,21549.0,21549.0,1870310310.0,3740620228.0,5610929762.0
ID127_IZDA,86.0,86.0,71113076575.0,21708.0,21703.5,21699.0,21748.0,21723.5,21699.0,21703.0,21701.0,21699.0,10322615533009.5,10322612266984.5,10322609000959.5,37075.66678761878,11380.69179323688,35720.81582834282,39772.150185702834,34754.584542884615,42191.86121196985,44170.84934086227,3739.0289636617413,46031.73399529799,5987.3892139631,4192.027083619133,8211.274816890793,8428.835626502545,15481.884634141765,12282.501934591299,16365.464861371309,24449.97935461011,20323.17342048489,29857.067080981567,24126.63106012479,24579.9197993976,32570.82566846471,27748.786513655738,22126.251861286717,34567.528147481695,30910.02209952654,35.58140685673941,34116.04668804441,14965.652830073966,782.5263744026078,21699.0,21699.0,1896348510.0,3792696628.0,5689044362.0
ID127_IZDA_aug2_052,86.0,86.0,318401569675.0,46007.0,46002.5,45998.0,46047.0,46022.5,45998.0,46002.0,46000.0,45998.0,97797207978997.5,97797201068122.5,97797194157247.5,78671.39940423582,24126.80669554487,75739.43848612388,84385.54510733337,73689.356671699,89512.84380266684,93705.76398185977,7926.542300981976,97648.22388404969,12722.885429353257,8973.209538845276,17417.254253636325,17954.265724524674,32829.22274962575,26122.910243134535,34777.423736732526,51838.09012244038,43166.209687383736,63318.05474218714,51227.80706383895,52110.96119563575,69069.19564819074,58904.879987719134,46908.35513735539,73300.16584312412,65604.69833810611,75.42833064861098,72399.29828952935,31727.0555169246,1652.5511890029245,45998.0,45998.0,8490708326.0,16981416260.0,25472123810.0
ID22_DCHA,65.0,65.0,72096259075.0,21858.0,21853.5,21849.0,21898.0,21873.5,21849.0,21853.0,21851.0,21849.0,10537427826484.5,10537424537959.5,10537421249434.5,37332.441136048525,11459.374752837935,35967.854529469354,40047.55284582218,34994.932533308696,42483.978064047275,44476.63300258192,3764.878875205345,46350.36741573994,6028.968062158896,4221.54177016142,8268.104189108242,8487.636997534488,15588.971375049805,12367.940069752432,16479.1236058176,24619.048724344233,20464.185620165437,30063.624887853603,24293.929154719837,24749.8714932713,32796.133520514544,27941.11599310431,22279.234103000766,34806.62834314184,31124.195581389347,35.82738564471698,34352.37278130775,15069.122536770841,787.8971086891856,21849.0,21849.0,1922566710.0,3845133028.0,5767698962.0
ID22_DCHA_aug2_060,64.0,65.0,335132764675.0,47202.0,47197.5,47193.0,47242.0,47217.5,47193.0,47197.0,47195.0,47193.0,105606089850292.5,105606082760167.5,105606075670042.5,80717.0350467259,24753.64760703337,77707.51347176274,86579.58629961897,75604.12899541372,91840.04139087458,96141.84048690178,8132.479929612663,100186.67013356749,13054.130253312396,9208.343208295937,17869.9949189688,18422.716647078872,33682.3471188592,26803.567386584375,35682.90506748989,53185.009434657324,44289.60687817138,64963.63193693333,52560.61521744406,53464.90969016245,70864.14820285438,60437.10484065509,48127.11366301084,75204.99740188348,67310.94707694747,77.3879616594391,74282.02949919937,32551.3641802764,1695.3381607620654,47193.0,47193.0,8936873526.0,17873746660.0,26810619410.0
ID22_DCHA_aug2_063,63.0,65.0,341544252175.0,47652.0,47647.5,47643.0,47692.0,47667.5,47643.0,47647.0,47645.0,47643.0,108651090796117.5,108651083638492.5,108651076480867.5,81487.35809201513,24989.69648583653,78448.6295751414,87405.79427997702,76325.1729666871,92716.39194710503,97059.19147206281,8210.029664243513,101142.57039489306,13178.866797899876,9296.887267923057,18040.483035621055,18599.120760173922,34003.60734158326,27059.881792067776,36023.88130083084,53692.21754386009,44712.643477211444,65583.30535754915,53062.5095012279,53974.764771783404,71540.0717590039,61014.09327899951,48586.060388153084,75922.29798886391,67953.46752253693,78.12589802333068,74991.00777899096,32861.77330036709,1711.4504099851742,47643.0,47643.0,9107846526.0,18215692660.0,27323538410.0
ID22_IZDA,42.0,42.0,73086191575.0,22008.0,22003.5,21999.0,22048.0,22023.5,21999.0,22003.0,22001.0,21999.0,10755199792459.5,10755196481434.5,10755193170409.5,37589.21548447801,11538.05771243901,36214.89323059555,40322.955505942315,35235.280523733236,42776.094916122616,44782.416664303135,3790.7287867489385,46669.00083618162,6070.5469103546,4251.056456703446,8324.933561325694,8546.438368566172,15696.058115957716,12453.378204913826,16592.78235026389,24788.11809407875,20605.19781984598,30270.182694725267,24461.227249314365,24919.82318714497,33021.44137256448,28133.445472552106,22432.21634471485,35045.72853880218,31338.369063252674,36.0733644326843,34588.69887457213,15172.592243467732,793.2678432424581,21999.0,21999.0,1948964910.0,3897929428.0,5846893562.0
ID23_DCHA,96.0,96.0,74082874075.0,22158.0,22153.5,22149.0,22198.0,22173.5,22149.0,22153.0,22151.0,22149.0,10975951680934.5,10975948347409.5,10975945013884.5,37845.98983290828,11616.74067204006,36461.931931722036,40598.35816606088,35475.62851415745,43068.211768199784,45088.20032602305,3816.5786982925565,46987.63425662357,6112.125758550304,4280.571143244952,8381.76293354321,8605.239739598375,15803.144856865658,12538.81634007548,16706.441094710182,24957.18746381302,20746.210019526523,30476.74050159758,24628.525343909412,25089.774881018624,33246.749224613945,28325.7749519999,22585.19858642888,35284.82873446259,31552.542545115222,36.3193432206413,34825.02496783599,15276.061950164603,798.638578057173,22149.0,22149.0,1975543110.0,3951085828.0,5926628162.0
ID23_DCHA_aug2_008,98.0,98.0,234589130575.0,39481.0,39476.5,39472.0,39521.0,39496.5,39472.0,39476.0,39474.0,39472.0,61848002709370.5,61847996777395.51,61847990845420.5,67500.0034185558,20703.57339983466,64991.60806245704,72403.6933743996,63232.61676830242,76803.81329166333,80402.13613926659,6801.898816091581,83785.54587203349,10913.92834051682,7689.123909691535,14944.797699695797,15396.014075498102,28170.23560852325,22405.78177605571,29832.510628349195,44482.44540986535,37031.23891995322,54331.4130912127,43949.22462833826,44716.92950083964,59266.80203167586,50537.265435196154,40252.607741181724,62897.71333060243,56286.7240538587,64.72661351352646,62117.53772525423,27225.43347756549,1418.8878131469403,39472.0,39472.0,6255709950.0,12511419508.0,18767128682.0
