ID,ACCELERATION__absolute_sum_of_changes,"ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",ACCELERATION__fourier_entropy__bins_100,ACCELERATION__kurtosis,ACCELERATION__large_standard_deviation__r_0.25,ACCELERATION__number_crossing_m__m_-1,ACCELERATION__number_crossing_m__m_1,ACCELERATION__quantile__q_0.2,ACCELERATION__quantile__q_0.3,ACCELERATION__quantile__q_0.6,ACCELERATION__quantile__q_0.7,ACCELERATION__quantile__q_0.8,ACCELERATION__range_count__max_1__min_-1,ACCELERATION__ratio_beyond_r_sigma__r_1,DISTANCE_ANG__kurtosis,DISTANCE_ANG__large_standard_deviation__r_0.30000000000000004,DISTANCE_ANG__longest_strike_below_mean,SMOOTHED_AMPLITUDE__absolute_sum_of_changes,"SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",SMOOTHED_AMPLITUDE__longest_strike_below_mean,SMOOTHED_AMPLITUDE__mean_abs_change,VELOCITY__absolute_sum_of_changes,"VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",VELOCITY__fourier_entropy__bins_100,VELOCITY__kurtosis,VELOCITY__large_standard_deviation__r_0.25,VELOCITY__mean_abs_change,VELOCITY__number_crossing_m__m_-1,VELOCITY__number_crossing_m__m_1,VELOCITY__quantile__q_0.2,VELOCITY__quantile__q_0.3,VELOCITY__quantile__q_0.6,VELOCITY__quantile__q_0.7,VELOCITY__quantile__q_0.8,VELOCITY__range_count__max_1__min_-1,VELOCITY__ratio_beyond_r_sigma__r_1
ID120_IZDA,141.35832916704453,0.8990225817853222,0.5529082370238481,0.9168944212428894,0.6997974619502809,0.5680002667183236,0.8305439967818241,1.4882989089642902,-0.915948698976139,1.0,26.0,24.0,-1.8081971547562417,-0.7535082824417968,0.23634616600047298,0.5469223398343644,2.0219787470571258,68.0,0.43333333333333335,-1.6978892132264483,1.0,7.0,13.704246549972549,0.11181543223246793,0.10345902565500627,0.12100386545142389,0.09197480906021845,0.09861697737026803,7.0,0.09197480906021845,141.35832916704453,0.8990225817853222,0.5529082370238481,0.9168944212428894,0.6997974619502809,0.5680002667183236,0.8305439967818241,1.4882989089642902,-0.915948698976139,1.0,0.9487136185707686,26.0,24.0,-1.8081971547562417,-0.7535082824417968,0.23634616600047298,0.5469223398343644,2.0219787470571258,68.0,0.43333333333333335
ID121_DCHA,97.01616863562788,0.7005953207967897,0.4267124128902965,0.6301061918425425,0.4358587963772072,0.3349651380595346,0.5395456119395231,0.6875708404482261,-0.7335863024877178,1.0,24.0,22.0,-1.196137334918692,-0.42257962189733916,0.2591272012911562,0.6517704945516944,1.2045531386729582,78.0,0.38,-1.6693855458746238,1.0,7.0,10.162746981464439,0.08608914713195391,0.08407560726171592,0.10023135162980763,0.06820635558029825,0.07275802565836897,7.0,0.06820635558029825,97.01616863562788,0.7005953207967897,0.4267124128902965,0.6301061918425425,0.4358587963772072,0.3349651380595346,0.5395456119395231,0.6875708404482261,-0.7335863024877178,1.0,0.6511152257424689,24.0,22.0,-1.196137334918692,-0.42257962189733916,0.2591272012911562,0.6517704945516944,1.2045531386729582,78.0,0.38
ID121_IZDA,90.38691113014653,0.6135407191276171,0.2923689211308832,0.5658522047315411,0.3623435927298018,0.2546894819814353,0.49396652888921366,0.6558675284970695,-0.6179495514058573,1.0,22.0,20.0,-1.2249537682102025,-0.3826513072460735,0.18896008986273674,0.4560470978387035,1.0011790199191832,87.0,0.38666666666666666,-1.4669690799127997,1.0,6.0,9.400038379475442,0.08516741476236973,0.07451218667876366,0.07853382067332752,0.06308750590251974,0.0615883504030097,7.0,0.06308750590251974,90.38691113014653,0.6135407191276171,0.2923689211308832,0.5658522047315411,0.3623435927298018,0.2546894819814353,0.49396652888921366,0.6558675284970695,-0.6179495514058573,1.0,0.6066235646318558,22.0,20.0,-1.2249537682102025,-0.3826513072460735,0.18896008986273674,0.4560470978387035,1.0011790199191832,87.0,0.38666666666666666
ID122_DCHA,115.52583807245514,0.7359867912525961,0.35623912768932814,0.7092848351570044,0.48136587252130086,0.41928993261865805,0.657394084467405,0.950859084361524,-0.38364250519053167,0.0,24.0,22.0,-1.3774997772536954,-0.5410331205469766,0.1619069267445718,0.6142457985856477,1.347657530040552,77.0,0.32666666666666666,-1.0813418151640264,0.0,8.0,12.00123201708424,0.07746454187412555,0.08731611121992759,0.11759747757964151,0.08054518132271302,0.09824039476151074,10.0,0.08054518132271302,115.52583807245514,0.7359867912525961,0.35623912768932814,0.7092848351570044,0.48136587252130086,0.41928993261865805,0.657394084467405,0.950859084361524,-0.38364250519053167,0.0,0.7753411951171486,24.0,22.0,-1.3774997772536954,-0.5410331205469766,0.1619069267445718,0.6142457985856477,1.347657530040552,77.0,0.32666666666666666
ID122_IZDA,133.24060183467475,0.7267916256899347,0.4190846628038255,0.8024905919522543,0.5840202871000434,0.4773028354512314,0.797527356610153,1.1543526389421477,-0.7916828738753638,1.0,24.0,24.0,-1.885538849157876,-0.6931929056841557,0.05663792953073059,0.5005837666389584,1.7246707222851572,72.0,0.43333333333333335,-1.634219254302506,1.0,6.0,13.181355311378455,0.11820431770841265,0.10437431244251887,0.1213232304441851,0.08846547188844602,0.09309754560507859,7.0,0.08846547188844602,133.24060183467475,0.7267916256899347,0.4190846628038255,0.8024905919522543,0.5840202871000434,0.4773028354512314,0.797527356610153,1.1543526389421477,-0.7916828738753638,1.0,0.894232227078354,24.0,24.0,-1.885538849157876,-0.6931929056841557,0.05663792953073059,0.5005837666389584,1.7246707222851572,72.0,0.43333333333333335
ID123_DCHA,47.96358635626246,0.2875986557301349,0.06053896262601171,0.27046669008797214,0.10990626404265123,0.05658380968466883,0.23102540702270688,1.4064679871338654,1.0183768835694744,0.0,12.0,12.0,-0.37304841705673647,-0.09262012989883474,0.06001856312124359,0.162544344319759,0.3854832388476812,116.0,0.26666666666666666,-1.4602252387999106,1.0,12.0,5.0348079932479095,0.04816083802614147,0.039631614854516946,0.0478973118013394,0.033790657672804765,0.03763534708263231,11.0,0.033790657672804765,47.96358635626246,0.2875986557301349,0.06053896262601171,0.27046669008797214,0.10990626404265123,0.05658380968466883,0.23102540702270688,1.4064679871338654,1.0183768835694744,0.0,0.3219032641359897,12.0,12.0,-0.37304841705673647,-0.09262012989883474,0.06001856312124359,0.162544344319759,0.3854832388476812,116.0,0.26666666666666666
ID123_IZDA,46.64209080742481,0.2700579391132268,0.09320639324114514,0.2460544347639752,0.12453355850266808,0.10079179400870832,0.252641987257189,0.926242895448166,0.31060201973458446,0.0,12.0,14.0,-0.5403498209817569,-0.13350407689035124,0.09810299852158573,0.18185429612493192,0.609396803674223,109.0,0.32,-1.1880137023458728,1.0,10.0,6.002951784363855,0.06119237709913402,0.049356724476311294,0.044336055106255975,0.04028826700915339,0.03397803682940167,10.0,0.04028826700915339,46.64209080742481,0.2700579391132268,0.09320639324114514,0.2460544347639752,0.12453355850266808,0.10079179400870832,0.252641987257189,0.926242895448166,0.31060201973458446,0.0,0.3130341664927839,12.0,14.0,-0.5403498209817569,-0.13350407689035124,0.09810299852158573,0.18185429612493192,0.609396803674223,109.0,0.32
ID124_DCHA,20.702191986831288,0.1228699169767054,0.0778357826501478,0.11094178326364156,0.08067328573169395,0.06318047815288275,0.12861985498180845,1.3251898820345847,0.4181515410154182,0.0,0.0,0.0,-0.30801151273492733,-0.1453478469774429,0.03965024581927433,0.11712135021819135,0.22453983779191192,150.0,0.2866666666666667,-1.443779313578896,0.0,15.0,2.6481422661560754,0.02172345321360061,0.020874590470018443,0.02366486830426171,0.017772766886953527,0.018685915066125165,14.0,0.017772766886953527,20.702191986831288,0.1228699169767054,0.0778357826501478,0.11094178326364156,0.08067328573169395,0.06318047815288275,0.12861985498180845,1.3251898820345847,0.4181515410154182,0.0,0.13894088581765965,0.0,0.0,-0.30801151273492733,-0.1453478469774429,0.03965024581927433,0.11712135021819135,0.22453983779191192,150.0,0.2866666666666667
ID124_IZDA,41.500488250604036,0.2807618185642074,0.08182642710271149,0.21964744399295275,0.09059313151805812,0.07224169227872373,0.21627626377560796,1.331212635936403,0.7822145177967608,0.0,12.0,12.0,-0.29919397043062573,-0.12059038293441214,0.03647115231217558,0.10076349922789939,0.27395247867581846,121.0,0.2827586206896552,-1.1824181566969443,0.0,11.0,4.023662812854271,0.04205142065038241,0.034075220314090444,0.03462100842083865,0.027942102867043548,0.026428463694498253,10.0,0.027942102867043548,41.500488250604036,0.2807618185642074,0.08182642710271149,0.21964744399295275,0.09059313151805812,0.07224169227872373,0.21627626377560796,1.331212635936403,0.7822145177967608,0.0,0.28819783507363916,12.0,12.0,-0.29919397043062573,-0.12059038293441214,0.03647115231217558,0.10076349922789939,0.27395247867581846,121.0,0.2827586206896552
ID125_DCHA,54.73753116402794,0.28613666797399956,0.2374743117242936,0.35428575569744014,0.36966435442689627,0.271434010843063,0.3731287348588794,0.9352677787613527,-1.3764662906835532,1.0,0.0,0.0,-0.5163043533399743,-0.4239189973755936,0.12332044801149751,0.4376548131753769,0.5619723075297188,150.0,0.47333333333333333,-0.06913158668608954,0.0,6.0,4.306340192795448,0.02184696231054552,0.026639183379325554,0.028786748555796753,0.028901612032184214,0.031015498468228396,5.0,0.028901612032184214,54.73753116402794,0.28613666797399956,0.2374743117242936,0.35428575569744014,0.36966435442689627,0.271434010843063,0.3731287348588794,0.9352677787613527,-1.3764662906835532,1.0,0.3673659809666305,0.0,0.0,-0.5163043533399743,-0.4239189973755936,0.12332044801149751,0.4376548131753769,0.5619723075297188,150.0,0.47333333333333333
ID125_IZDA,59.99022318909489,0.32769073173059426,0.2424581934446032,0.3633242179190646,0.31664228409018674,0.2310166601293186,0.356466112365431,0.6989267117292174,-0.888859515239997,0.0,2.0,2.0,-0.49254227722111243,-0.30390001282077733,0.16672667977920413,0.3234002487011447,0.48121584983754456,148.0,0.38,-0.7008028471913161,0.0,5.0,4.251367756126614,0.017919230741317176,0.02442761501202972,0.024803107017910754,0.028532669504205462,0.03046029744703245,5.0,0.028532669504205462,59.99022318909489,0.32769073173059426,0.2424581934446032,0.3633242179190646,0.31664228409018674,0.2310166601293186,0.356466112365431,0.6989267117292174,-0.888859515239997,0.0,0.4026189475778181,2.0,2.0,-0.49254227722111243,-0.30390001282077733,0.16672667977920413,0.3234002487011447,0.48121584983754456,148.0,0.38
ID126_IZDA,45.33744934452362,0.2814586518585002,0.18803598227401266,0.25508285370666667,0.18992619050052895,0.11603035482832516,0.300757735277491,1.0998748177830848,-0.4347217774666601,0.0,18.0,16.0,-0.7535610770151365,-0.32523344393535647,0.007898822879245582,0.16492806713668073,0.6284113687158797,112.0,0.36363636363636365,-1.5812864494080234,1.0,9.0,5.3331038486144156,0.052549318599000965,0.046845002993809906,0.05579695648810321,0.03755706935643954,0.04022989181078771,9.0,0.03755706935643954,45.33744934452362,0.2814586518585002,0.18803598227401266,0.25508285370666667,0.18992619050052895,0.11603035482832516,0.300757735277491,1.0998748177830848,-0.4347217774666601,0.0,0.3192778122853776,18.0,16.0,-0.7535610770151365,-0.32523344393535647,0.007898822879245582,0.16492806713668073,0.6284113687158797,112.0,0.36363636363636365
ID127_DCHA,85.43197911130567,0.461346262471287,0.10044210678960655,0.4339550556262348,0.1753664870825556,0.15985636518963686,0.4485722141152028,1.2855978643683066,0.6926950954194031,0.0,12.0,14.0,-0.4050145580656784,-0.19195152857546616,0.059672963286973274,0.2248359910891013,0.6259133865610906,100.0,0.2733333333333333,-1.6767885492627277,1.0,12.0,8.437627950725437,0.08228317035586548,0.06952232336655348,0.08400244130022412,0.05662837550822441,0.0628311935753484,13.0,0.05662837550822441,85.43197911130567,0.461346262471287,0.10044210678960655,0.4339550556262348,0.1753664870825556,0.15985636518963686,0.4485722141152028,1.2855978643683066,0.6926950954194031,0.0,0.573368987324199,12.0,14.0,-0.4050145580656784,-0.19195152857546616,0.059672963286973274,0.2248359910891013,0.6259133865610906,100.0,0.2733333333333333
ID127_IZDA,81.17122992099317,0.45289525460957963,0.2748832013394848,0.44347350349639597,0.34735103301732295,0.24984451264506397,0.5147289953229921,1.2586237825897515,-0.19090246246584863,0.0,14.0,18.0,-1.0261778931940708,-0.3284770674983004,0.10434325419890295,0.3328096969597593,1.1006974674639396,86.0,0.34,-1.5012328214181376,1.0,11.0,9.015013731170509,0.07737921685951163,0.07054290994236428,0.08756987562595604,0.060503447860204757,0.06904490523770704,11.0,0.060503447860204757,81.17122992099317,0.45289525460957963,0.2748832013394848,0.44347350349639597,0.34735103301732295,0.24984451264506397,0.5147289953229921,1.2586237825897515,-0.19090246246584863,0.0,0.5447733551744508,14.0,18.0,-1.0261778931940708,-0.3284770674983004,0.10434325419890295,0.3328096969597593,1.1006974674639396,86.0,0.34
ID22_DCHA,165.77906941892363,1.1248585266848874,0.6528487933868524,1.116442239998713,0.8641066250302131,0.696863016189236,0.9578194426731325,0.5813051351994415,-0.9227914384359011,1.0,26.0,26.0,-2.6114191796832076,-0.4929338468059464,0.48436714880859777,1.0267347884608278,2.2249595662749906,65.0,0.4266666666666667,-1.7400759790967455,1.0,15.0,16.536956054999557,0.13001096134559462,0.13388498454722142,0.1596687175530709,0.11098628224831918,0.11838393035900956,15.0,0.11098628224831918,165.77906941892363,1.1248585266848874,0.6528487933868524,1.116442239998713,0.8641066250302131,0.696863016189236,0.9578194426731325,0.5813051351994415,-0.9227914384359011,1.0,1.1126112041538498,26.0,26.0,-2.6114191796832076,-0.4929338468059464,0.48436714880859777,1.0267347884608278,2.2249595662749906,65.0,0.4266666666666667
ID22_IZDA,286.33277032779665,1.6689992351504788,1.2101188472600368,2.015513200424759,1.9314421129833343,0.7377494483445344,1.8335414588112415,0.6558675284970695,-1.182282954466295,1.0,28.0,28.0,-4.109569421729383,-1.7942305085813455,0.7196709185745181,2.0300788723624317,4.036020134640046,42.0,0.48,-1.480453380055506,1.0,5.0,28.981218120966442,0.2669870757582092,0.23446540969869586,0.23195028233007592,0.19450481960380162,0.1761305850776921,6.0,0.19450481960380162,286.33277032779665,1.6689992351504788,1.2101188472600368,2.015513200424759,1.9314421129833343,0.7377494483445344,1.8335414588112415,0.6558675284970695,-1.182282954466295,1.0,1.9216964451529976,28.0,28.0,-4.109569421729383,-1.7942305085813455,0.7196709185745181,2.0300788723624317,4.036020134640046,42.0,0.48
ID23_DCHA,79.58775976666954,0.5653424020444663,0.15745596317077976,0.4848166861776828,0.20802476106503687,0.12805666125008894,0.3764800985047961,1.561902433047568,0.5501033943302298,0.0,14.0,18.0,-0.5587981118422732,-0.0971286193346408,0.2513954834755794,0.43393319806728914,0.888005082647797,96.0,0.3,-1.0250733413749948,1.0,9.0,8.627642616706687,0.08123353227493268,0.06558909665170065,0.06020333517743295,0.05790364172286367,0.051710072933476944,10.0,0.05790364172286367,79.58775976666954,0.5653424020444663,0.15745596317077976,0.4848166861776828,0.20802476106503687,0.12805666125008894,0.3764800985047961,1.561902433047568,0.5501033943302298,0.0,0.5341460387024801,14.0,18.0,-0.5587981118422732,-0.0971286193346408,0.2513954834755794,0.43393319806728914,0.888005082647797,96.0,0.3
ID23_IZDA,231.31447564287953,1.3723266207055016,1.2665351705887231,1.5324467747272335,1.5550638643804795,1.207199135317712,1.5741480399937386,0.9468615611119887,-1.214087030570157,1.0,30.0,28.0,-2.7304744636017437,-2.185357997129832,0.47957934386079454,1.3017026793251592,3.195429519774079,40.0,0.4666666666666667,-1.6205028946843252,1.0,6.0,23.05003184635354,0.18607470054118244,0.18016798337431078,0.20238718163628533,0.1546982003110976,0.15756827873000226,6.0,0.1546982003110976,231.31447564287953,1.3723266207055016,1.2665351705887231,1.5324467747272335,1.5550638643804795,1.207199135317712,1.5741480399937386,0.9468615611119887,-1.214087030570157,1.0,1.552446145254225,30.0,28.0,-2.7304744636017437,-2.185357997129832,0.47957934386079454,1.3017026793251592,3.195429519774079,40.0,0.4666666666666667
ID25_DCHA,87.03244864262311,0.35828762307659356,0.13314093183363349,0.3568620368828341,0.1891109154790798,0.14510844524844652,0.42863736645374423,1.9431470129425108,0.5180768282012846,0.0,16.0,22.0,-0.46568896051184105,-0.19438337862193675,0.07516958682542875,0.18146940929167601,0.38029088666271155,124.0,0.26666666666666666,0.695422459407677,0.0,15.0,4.613783493735548,0.013249999043929959,0.021617557993339715,0.017567605732900542,0.030964989890842606,0.030283256291706813,36.0,0.030964989890842606,87.03244864262311,0.35828762307659356,0.13314093183363349,0.3568620368828341,0.1891109154790798,0.14510844524844652,0.42863736645374423,1.9431470129425108,0.5180768282012846,0.0,0.5841103935746518,16.0,22.0,-0.46568896051184105,-0.19438337862193675,0.07516958682542875,0.18146940929167601,0.38029088666271155,124.0,0.26666666666666666
ID25_IZDA,38.38570898219096,0.16148753533949392,0.07520862659779468,0.20670215280110837,0.13175828613968277,0.0779526249923899,0.22141104652453086,2.609337345536844,0.058964155897940795,0.0,0.0,0.0,-0.24742266858445786,-0.1424836820609232,0.043382188414450996,0.12910044849024385,0.24781557344838487,150.0,0.31333333333333335,1.7896268881546522,0.0,15.0,2.24184013019486,0.009745185118736205,0.0116159915407955,0.009174589519427704,0.015045906914059463,0.014374772167784228,20.0,0.015045906914059463,38.38570898219096,0.16148753533949392,0.07520862659779468,0.20670215280110837,0.13175828613968277,0.0779526249923899,0.22141104652453086,2.609337345536844,0.058964155897940795,0.0,0.2576222079341675,0.0,0.0,-0.24742266858445786,-0.1424836820609232,0.043382188414450996,0.12910044849024385,0.24781557344838487,150.0,0.31333333333333335
ID26_DCHA,121.40850977385541,0.7436533672013771,0.7740830117573927,0.8559985539732506,0.9130426127363823,0.6008427161877349,0.8280008508794602,1.6919371770465288,-1.2940787207735078,1.0,36.0,34.0,-1.361087425890103,-0.9393857867438147,0.4720666832261813,0.8502330970441907,1.2274054156754655,65.0,0.4533333333333333,-1.2896893876845208,1.0,13.0,10.523305986598377,0.0651983619967423,0.07403298739095808,0.08418600408787016,0.0706262146751569,0.07542694752770315,18.0,0.0706262146751569,121.40850977385541,0.7436533672013771,0.7740830117573927,0.8559985539732506,0.9130426127363823,0.6008427161877349,0.8280008508794602,1.6919371770465288,-1.2940787207735078,1.0,0.8148222132473518,36.0,34.0,-1.361087425890103,-0.9393857867438147,0.4720666832261813,0.8502330970441907,1.2274054156754655,65.0,0.4533333333333333
ID26_IZDA,108.13949294501903,0.7482873587081257,0.6427264028872008,0.7644089139291297,0.6686570463040798,0.3449500387611383,0.653948921971517,1.1387494791934683,-1.086837171372945,1.0,28.0,30.0,-1.5716466024103042,-0.5183059660665553,0.5029324047548451,0.7576173863425257,1.2553340245059912,68.0,0.43333333333333335,-1.469179312226847,1.0,5.0,10.657775018835576,0.09160431360953648,0.08635972323138766,0.09008795420946421,0.07152869140158105,0.06751521445043113,5.0,0.07152869140158105,108.13949294501903,0.7482873587081257,0.6427264028872008,0.7644089139291297,0.6686570463040798,0.3449500387611383,0.653948921971517,1.1387494791934683,-1.086837171372945,1.0,0.7257684090269734,28.0,30.0,-1.5716466024103042,-0.5183059660665553,0.5029324047548451,0.7576173863425257,1.2553340245059912,68.0,0.43333333333333335
ID27_DCHA,100.46781029665689,0.6476759955443354,0.4168758399275719,0.6620865238590159,0.545147524748386,0.33757891297054454,0.6074471192327375,0.5874834163200875,-0.9680354347745572,1.0,22.0,24.0,-1.5246899469257145,-0.47462608696845493,0.43746184141558797,0.960830271584311,1.3980086193845338,70.0,0.4066666666666667,-1.3525896507542539,1.0,6.0,11.23026009096181,0.10435990528548074,0.08902913031152816,0.09041351845253245,0.07537087309370342,0.07108308257462463,6.0,0.07537087309370342,100.46781029665689,0.6476759955443354,0.4168758399275719,0.6620865238590159,0.545147524748386,0.33757891297054454,0.6074471192327375,0.5874834163200875,-0.9680354347745572,1.0,0.6742806060178315,22.0,24.0,-1.5246899469257145,-0.47462608696845493,0.43746184141558797,0.960830271584311,1.3980086193845338,70.0,0.4066666666666667
ID27_IZDA,126.09626294713397,0.891075238498631,0.5420096598820092,0.8965612208072514,0.7175178605610502,0.35673937607227446,0.7177838622170684,0.9499482755583404,-0.8578590609874537,1.0,24.0,24.0,-1.831031631189977,-0.5571963666491564,0.6166826241306795,0.9500884455258579,1.5698283525799808,66.0,0.41333333333333333,-1.4922157187813392,1.0,6.0,13.421301064669805,0.12240222262543722,0.10584409826641572,0.11156692338422608,0.09007584607160943,0.08774599971181177,6.0,0.09007584607160943,126.09626294713397,0.891075238498631,0.5420096598820092,0.8965612208072514,0.7175178605610502,0.35673937607227446,0.7177838622170684,0.9499482755583404,-0.8578590609874537,1.0,0.8462836439404964,24.0,24.0,-1.831031631189977,-0.5571963666491564,0.6166826241306795,0.9500884455258579,1.5698283525799808,66.0,0.41333333333333333
ID29_DCHA,216.8202519785379,1.344899025504051,1.669930695405945,1.6004174517843262,1.9036362246198129,1.3841284231047413,1.561046000203079,0.518902910362449,-1.378370642975327,1.0,32.0,32.0,-3.212128335237025,-2.285086737165318,0.8110396450786189,1.6633691228993959,2.661069587844716,44.0,0.5133333333333333,-1.621080387035671,1.0,6.0,20.868352846626884,0.1180891973781879,0.14929009683795819,0.19863436401779758,0.1400560593733348,0.16438328206235317,6.0,0.1400560593733348,216.8202519785379,1.344899025504051,1.669930695405945,1.6004174517843262,1.9036362246198129,1.3841284231047413,1.561046000203079,0.518902910362449,-1.378370642975327,1.0,1.4551694763660261,32.0,32.0,-3.212128335237025,-2.285086737165318,0.8110396450786189,1.6633691228993959,2.661069587844716,44.0,0.5133333333333333
ID29_IZDA,212.037576511027,1.2439966827616984,0.8778481156525334,1.4123685749698667,1.194024758184378,0.8526868092727039,1.3080326257750974,0.6591634132175792,-1.186368590068819,1.0,30.0,32.0,-2.4036928418251646,-1.2863595619727253,0.9419060869973496,1.5120793404457908,2.2698358090389235,45.0,0.4533333333333333,-1.592914500422257,1.0,7.0,18.567008695391863,0.14325163045876005,0.14245995221961855,0.1437138665678212,0.1246107966133682,0.11790738314630303,6.0,0.1246107966133682,212.037576511027,1.2439966827616984,0.8778481156525334,1.4123685749698667,1.194024758184378,0.8526868092727039,1.3080326257750974,0.6591634132175792,-1.186368590068819,1.0,1.4230709832954833,30.0,32.0,-2.4036928418251646,-1.2863595619727253,0.9419060869973496,1.5120793404457908,2.2698358090389235,45.0,0.4533333333333333
ID30_DCHA,241.70346532947974,1.44794051735854,0.9860345170123221,1.7058186960568429,1.5803819139319324,0.7595725488835097,1.5142457046986586,0.8214950487441474,-1.1168437662816366,1.0,28.0,28.0,-3.660333880587343,-1.5143341046772167,1.0019391425899047,1.5929801001086485,3.0240473353157706,40.0,0.4866666666666667,-1.4584753738374996,1.0,5.0,24.262230718557696,0.21819451969063858,0.1930897153013403,0.19486897562232205,0.16283376321179663,0.1512734707284144,6.0,0.16283376321179663,241.70346532947974,1.44794051735854,0.9860345170123221,1.7058186960568429,1.5803819139319324,0.7595725488835097,1.5142457046986586,0.8214950487441474,-1.1168437662816366,1.0,1.6221709082515419,28.0,28.0,-3.660333880587343,-1.5143341046772167,1.0019391425899047,1.5929801001086485,3.0240473353157706,40.0,0.4866666666666667
ID30_IZDA,189.50002418395698,1.2564534519709736,1.1049219902821508,1.2678042574060826,1.2000939368704577,0.8399511987289223,1.233510447475054,0.41764561734613204,-1.0849872356862047,1.0,28.0,26.0,-2.7877096294436092,-1.3715442520891328,0.4884346296567047,0.9988622804949934,2.499323348538662,57.0,0.4666666666666667,-1.6991746511956987,1.0,6.0,18.631106946558898,0.1571451803658317,0.15205682641898133,0.17911867167372073,0.1250409862185161,0.1304209576117549,6.0,0.1250409862185161,189.50002418395698,1.2564534519709736,1.1049219902821508,1.2678042574060826,1.2000939368704577,0.8399511987289223,1.233510447475054,0.41764561734613204,-1.0849872356862047,1.0,1.2718122428453489,28.0,26.0,-2.7877096294436092,-1.3715442520891328,0.4884346296567047,0.9988622804949934,2.499323348538662,57.0,0.4666666666666667
ID32_DCHA,104.47437664020097,0.7656755739831973,0.2947633844282146,0.6461992116220971,0.36265286076204806,0.26594373163167223,0.5392492074781067,0.6489826845001676,-0.45227068342456667,1.0,20.0,18.0,-1.3143016501961928,-0.2188204841918592,0.1785486007199025,0.45943826311413444,1.010551805256026,89.0,0.38,-1.532464703824958,1.0,7.0,10.481563795277525,0.10388961909546132,0.08535568852347261,0.09234314093771008,0.07034606574011762,0.06953455512975412,7.0,0.07034606574011762,104.47437664020097,0.7656755739831973,0.2947633844282146,0.6461992116220971,0.36265286076204806,0.26594373163167223,0.5392492074781067,0.6489826845001676,-0.45227068342456667,1.0,0.701170313021483,20.0,18.0,-1.3143016501961928,-0.2188204841918592,0.1785486007199025,0.45943826311413444,1.010551805256026,89.0,0.38
ID32_IZDA,93.72405624396927,0.5722025906786856,0.18817236390996012,0.5621543356489892,0.31165175915020854,0.20891947943960046,0.47674308959540507,0.6546496283733452,-0.491322715082787,1.0,20.0,22.0,-1.1609953818976226,-0.13183567846465047,0.2539801343999396,0.528881897344541,1.2126324468155125,84.0,0.37333333333333335,-1.2890221894958094,1.0,6.0,9.942649309988514,0.0983233562168662,0.0835998663628026,0.0782316075181307,0.06672918999992292,0.05704136034407987,6.0,0.06672918999992292,93.72405624396927,0.5722025906786856,0.18817236390996012,0.5621543356489892,0.31165175915020854,0.20891947943960046,0.47674308959540507,0.6546496283733452,-0.491322715082787,1.0,0.6290205117044918,20.0,22.0,-1.1609953818976226,-0.13183567846465047,0.2539801343999396,0.528881897344541,1.2126324468155125,84.0,0.37333333333333335
ID36_DCHA,204.37807097611648,1.3162599784420437,1.1484747926255436,1.3631252675098753,1.3072252087475307,1.094518376700047,1.3419054789732467,0.48242147980666245,-1.0829084050383488,1.0,28.0,26.0,-2.8890810516439474,-1.3776203380294119,0.31026282977032393,1.2542398866524338,2.927126453434773,53.0,0.4533333333333333,-1.6672123636642477,1.0,7.0,20.627363651843687,0.1246651378738255,0.153990854855144,0.208849044600399,0.13843868222713884,0.1652517078940454,7.0,0.13843868222713884,204.37807097611648,1.3162599784420437,1.1484747926255436,1.3631252675098753,1.3072252087475307,1.094518376700047,1.3419054789732467,0.48242147980666245,-1.0829084050383488,1.0,1.3716649058799764,28.0,26.0,-2.8890810516439474,-1.3776203380294119,0.31026282977032393,1.2542398866524338,2.927126453434773,53.0,0.4533333333333333
