DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY,ID,index
0.1664224785067127,0.3775993490925011,-3.277586000522612,-3.277586000522612,0.0,CONTROL01_DCHA,
0.0463874512530315,0.1769590102675747,-3.013611627645634,-3.013611627645634,0.0,CONTROL01_DCHA,
0.0712159093011202,0.1182588676763589,-0.8816743098291041,-0.8816743098291041,0.0,CONTROL01_DCHA,
0.059538096452542,0.204214747618856,1.2910546342590208,1.2910546342590208,0.0,CONTROL01_DCHA,
0.2300091167301644,0.3976036424139583,2.9046951646178885,2.9046951646178885,0.0,CONTROL01_DCHA,
0.501454297464037,0.6172391645411232,3.2989186880510477,3.2989186880510477,0.0,CONTROL01_DCHA,
0.5266615436734496,0.7507930854035857,2.005975723455966,2.005975723455966,0.0,CONTROL01_DCHA,
0.5370313048219276,0.777867321426983,0.406654180149321,0.406654180149321,0.0,CONTROL01_DCHA,
0.5541287033885012,0.7265998042638581,-0.77003650785363,-0.77003650785363,0.0,CONTROL01_DCHA,
0.4132005875979143,0.5132395802907429,-3.2046639056142574,-3.2046639056142574,0.0,CONTROL01_DCHA,
0.0503541580084095,0.2892973942708488,-3.3636046453191684,-3.3636046453191684,0.0,CONTROL01_DCHA,
0.0539240642772571,0.1308198372634913,-2.3803279605452565,-2.3803279605452565,0.0,CONTROL01_DCHA,
0.0642825478502683,0.1474256595832483,0.2494189330147795,0.2494189330147795,0.0,CONTROL01_DCHA,
0.1011710929417491,0.3042390744636965,2.355332597732972,2.355332597732972,0.0,CONTROL01_DCHA,
0.4083406982222901,0.5104580336809793,3.097402331843436,3.097402331843436,0.0,CONTROL01_DCHA,
0.5233488175116107,0.7010830356809424,2.863181581089377,2.863181581089377,0.0,CONTROL01_DCHA,
0.5282206344844984,0.7578631586685335,0.8528356753018771,0.8528356753018771,0.0,CONTROL01_DCHA,
